"actor_name","title","length","film_groups"
"Alan Dreyfuss","Crazy Home",136,"Gr2"
"Alan Dreyfuss","Divide Monster",68,"GR1"
"Alan Dreyfuss","Fidelity Devil",118,"GR1"
"Alan Dreyfuss","Greedy Roots",166,"Gr2"
"Alan Dreyfuss","Haunted Antitrust",76,"GR1"
"Alan Dreyfuss","Jumping Wrath",74,"GR1"
"Alan Dreyfuss","Kick Savannah",179,"Gr2"
"Alan Dreyfuss","Lonely Elephant",67,"GR1"
"Alan Dreyfuss","Maguire Apache",74,"GR1"
"Alan Dreyfuss","Massage Image",161,"Gr2"
"Alan Dreyfuss","Metal Armageddon",161,"Gr2"
"Alan Dreyfuss","Monster Spartacus",107,"GR1"
"Alan Dreyfuss","Polish Brooklyn",61,"GR1"
"Alan Dreyfuss","Rush Goodfellas",48,"less 60 min"
"Alan Dreyfuss","Sagebrush Clueless",106,"GR1"
"Alan Dreyfuss","Strangelove Desire",103,"GR1"
"Alan Dreyfuss","Strictly Scarface",144,"Gr2"
"Alan Dreyfuss","Uncut Suicides",172,"Gr2"
"Alan Dreyfuss","Uptown Young",84,"GR1"
"Alan Dreyfuss","Vampire Whale",126,"Gr2"
"Michael Bening","Alamo Videotape",126,"Gr2"
"Michael Bening","Beauty Grease",175,"Gr2"
"Michael Bening","Comancheros Enemy",67,"GR1"
"Michael Bening","Eyes Driving",172,"Gr2"
"Michael Bening","Gathering Calendar",176,"Gr2"
"Michael Bening","Hunting Musketeers",65,"GR1"
"Michael Bening","Igby Maker",160,"Gr2"
"Michael Bening","Kick Savannah",179,"Gr2"
"Michael Bening","Music Boondock",129,"Gr2"
"Michael Bening","Necklace Outbreak",132,"Gr2"
"Michael Bening","Newsies Story",159,"Gr2"
"Michael Bening","Park Citizen",109,"GR1"
"Michael Bening","Pianist Outfield",136,"Gr2"
"Michael Bening","Purple Movie",88,"GR1"
"Michael Bening","Reef Salute",123,"Gr2"
"Michael Bening","Sensibility Rear",98,"GR1"
"Michael Bening","Silence Kane",67,"GR1"
"Michael Bening","Slipper Fidelity",156,"Gr2"
"Michael Bening","Spice Sorority",141,"Gr2"
"Michael Bening","Spirit Flintstones",149,"Gr2"
"Michael Bening","Strangelove Desire",103,"GR1"
"Michael Bening","Stranger Strangers",139,"Gr2"
"Michael Bening","Telegraph Voyage",148,"Gr2"
"Michael Bening","Women Dorado",126,"Gr2"
"William Hackman","Alabama Devil",114,"GR1"
"William Hackman","Antitrust Tomatoes",168,"Gr2"
"William Hackman","Berets Agent",77,"GR1"
"William Hackman","Cause Date",179,"Gr2"
"William Hackman","Cleopatra Devil",150,"Gr2"
"William Hackman","Creepers Kane",172,"Gr2"
"William Hackman","Crooked Frogmen",143,"Gr2"
"William Hackman","Glory Tracy",115,"GR1"
"William Hackman","Haunted Antitrust",76,"GR1"
"William Hackman","Holocaust Highball",149,"Gr2"
"William Hackman","Hunchback Impossible",151,"Gr2"
"William Hackman","Hunting Musketeers",65,"GR1"
"William Hackman","Jericho Mulan",171,"Gr2"
"William Hackman","Monsoon Cause",182,"BGr3"
"William Hackman","Moonshine Cabin",171,"Gr2"
"William Hackman","National Story",92,"GR1"
"William Hackman","Records Zorro",182,"BGr3"
"William Hackman","Rider Caddyshack",177,"Gr2"
"William Hackman","Sea Virgin",80,"GR1"
"William Hackman","Secrets Paradise",109,"GR1"
"William Hackman","Spiking Element",79,"GR1"
"William Hackman","State Wasteland",113,"GR1"
"William Hackman","Tights Dawn",172,"Gr2"
"William Hackman","Trap Guys",110,"GR1"
"William Hackman","Window Side",85,"GR1"
"William Hackman","Wisdom Worker",98,"GR1"
"William Hackman","Zhivago Core",105,"GR1"
"Jon Chase","Ali Forever",150,"Gr2"
"Jon Chase","Bingo Talented",150,"Gr2"
"Jon Chase","Borrowers Bedazzled",63,"GR1"
"Jon Chase","Cider Desire",101,"GR1"
"Jon Chase","Clueless Bucket",95,"GR1"
"Jon Chase","Doctor Grail",57,"less 60 min"
"Jon Chase","Dream Pickup",135,"Gr2"
"Jon Chase","Fantasy Troopers",58,"less 60 min"
"Jon Chase","Flamingos Connecticut",80,"GR1"
"Jon Chase","Harold French",168,"Gr2"
"Jon Chase","Hills Neighbors",93,"GR1"
"Jon Chase","Hunter Alter",125,"Gr2"
"Jon Chase","Indian Love",135,"Gr2"
"Jon Chase","Insects Stone",123,"Gr2"
"Jon Chase","Lesson Cleopatra",167,"Gr2"
"Jon Chase","Lies Treatment",147,"Gr2"
"Jon Chase","Madigan Dorado",116,"GR1"
"Jon Chase","Microcosmos Paradise",105,"GR1"
"Jon Chase","Private Drop",106,"GR1"
"Jon Chase","Reservoir Adaptation",61,"GR1"
"Jon Chase","Rollercoaster Bringing",153,"Gr2"
"Jon Chase","Rouge Squad",118,"GR1"
"Jon Chase","Saints Bride",125,"Gr2"
"Jon Chase","Sky Miracle",132,"Gr2"
"Jon Chase","Spice Sorority",141,"Gr2"
"Jon Chase","Stallion Sundance",130,"Gr2"
"Jon Chase","Sugar Wonka",114,"GR1"
"Jon Chase","Sweet Brotherhood",185,"BGr3"
"Jon Chase","Virtual Spoilers",144,"Gr2"
"Gene Mckellen","Alaska Phantom",136,"Gr2"
"Gene Mckellen","Armageddon Lost",99,"GR1"
"Gene Mckellen","Ballroom Mockingbird",173,"Gr2"
"Gene Mckellen","Barbarella Streetcar",65,"GR1"
"Gene Mckellen","Boogie Amelie",121,"Gr2"
"Gene Mckellen","Confused Candles",122,"Gr2"
"Gene Mckellen","Crazy Home",136,"Gr2"
"Gene Mckellen","Divide Monster",68,"GR1"
"Gene Mckellen","Divorce Shining",47,"less 60 min"
"Gene Mckellen","Eve Resurrection",66,"GR1"
"Gene Mckellen","Go Purple",54,"less 60 min"
"Gene Mckellen","Harold French",168,"Gr2"
"Gene Mckellen","Horn Working",95,"GR1"
"Gene Mckellen","Indian Love",135,"Gr2"
"Gene Mckellen","Life Twisted",137,"Gr2"
"Gene Mckellen","Madigan Dorado",116,"GR1"
"Gene Mckellen","Massacre Usual",165,"Gr2"
"Gene Mckellen","Oz Liaisons",85,"GR1"
"Gene Mckellen","Pity Bound",60,NULL
"Gene Mckellen","Pizza Jumanji",173,"Gr2"
"Gene Mckellen","Reservoir Adaptation",61,"GR1"
"Gene Mckellen","Runaway Tenenbaums",181,"BGr3"
"Gene Mckellen","Satisfaction Confidential",75,"GR1"
"Gene Mckellen","Saturday Lambs",150,"Gr2"
"Gene Mckellen","Spice Sorority",141,"Gr2"
"Gene Mckellen","Treatment Jekyll",87,"GR1"
"Gene Mckellen","Wanda Chamber",107,"GR1"
"Lisa Monroe","Anything Savannah",82,"GR1"
"Lisa Monroe","Arabia Dogma",62,"GR1"
"Lisa Monroe","Butterfly Chocolat",89,"GR1"
"Lisa Monroe","Chitty Lock",107,"GR1"
"Lisa Monroe","Club Graffiti",65,"GR1"
"Lisa Monroe","Coast Rainbow",55,"less 60 min"
"Lisa Monroe","Crow Grease",104,"GR1"
"Lisa Monroe","Crusade Honey",112,"GR1"
"Lisa Monroe","Effect Gladiator",107,"GR1"
"Lisa Monroe","Fiction Christmas",72,"GR1"
"Lisa Monroe","Hanky October",107,"GR1"
"Lisa Monroe","Jericho Mulan",171,"Gr2"
"Lisa Monroe","Lesson Cleopatra",167,"Gr2"
"Lisa Monroe","Lover Truman",75,"GR1"
"Lisa Monroe","Mod Secretary",77,"GR1"
"Lisa Monroe","Quills Bull",112,"GR1"
"Lisa Monroe","River Outlaw",149,"Gr2"
"Lisa Monroe","Roots Remember",89,"GR1"
"Lisa Monroe","Sassy Packer",154,"Gr2"
"Lisa Monroe","Vacation Boondock",145,"Gr2"
"Lisa Monroe","Wild Apollo",181,"BGr3"
"Lisa Monroe","Won Dares",105,"GR1"
"Lisa Monroe","Zorro Ark",50,"less 60 min"
"Ed Guiness","Analyze Hoosiers",181,"BGr3"
"Ed Guiness","Anonymous Human",179,"Gr2"
"Ed Guiness","Behavior Runaway",100,"GR1"
"Ed Guiness","Bonnie Holocaust",63,"GR1"
"Ed Guiness","Butterfly Chocolat",89,"GR1"
"Ed Guiness","Center Dinosaur",152,"Gr2"
"Ed Guiness","Closer Bang",58,"less 60 min"
"Ed Guiness","Crossroads Casualties",153,"Gr2"
"Ed Guiness","Dragon Squad",170,"Gr2"
"Ed Guiness","Evolution Alter",174,"Gr2"
"Ed Guiness","Gentlemen Stage",125,"Gr2"
"Ed Guiness","High Encino",84,"GR1"
"Ed Guiness","Instinct Airport",116,"GR1"
"Ed Guiness","Invasion Cyclone",97,"GR1"
"Ed Guiness","Juggler Hardly",54,"less 60 min"
"Ed Guiness","Maude Mod",72,"GR1"
"Ed Guiness","Model Fish",175,"Gr2"
"Ed Guiness","Pacific Amistad",144,"Gr2"
"Ed Guiness","Princess Giant",71,"GR1"
"Ed Guiness","Rings Heartbreakers",58,"less 60 min"
"Ed Guiness","Rock Instinct",102,"GR1"
"Ed Guiness","School Jacket",151,"Gr2"
"Ed Guiness","Smile Earring",60,NULL
"Ed Guiness","Soldiers Evolution",185,"BGr3"
"Ed Guiness","Strangelove Desire",103,"GR1"
"Ed Guiness","Unforgiven Zoolander",129,"Gr2"
"Ed Guiness","Valentine Vanishing",48,"less 60 min"
"Ed Guiness","Wars Pluto",128,"Gr2"
"Ed Guiness","Wind Phantom",111,"GR1"
"Jeff Silverstone","Alaska Phantom",136,"Gr2"
"Jeff Silverstone","Apollo Teen",153,"Gr2"
"Jeff Silverstone","Chinatown Gladiator",61,"GR1"
"Jeff Silverstone","Crowds Telemark",112,"GR1"
"Jeff Silverstone","Drums Dynamite",96,"GR1"
"Jeff Silverstone","Hunter Alter",125,"Gr2"
"Jeff Silverstone","Lady Stage",67,"GR1"
"Jeff Silverstone","Mask Peach",123,"Gr2"
"Jeff Silverstone","Muscle Bright",185,"BGr3"
"Jeff Silverstone","Newsies Story",159,"Gr2"
"Jeff Silverstone","Northwest Polish",172,"Gr2"
"Jeff Silverstone","Paradise Sabrina",48,"less 60 min"
"Jeff Silverstone","Remember Diary",110,"GR1"
"Jeff Silverstone","Rider Caddyshack",177,"Gr2"
"Jeff Silverstone","Rings Heartbreakers",58,"less 60 min"
"Jeff Silverstone","Secretary Rouge",158,"Gr2"
"Jeff Silverstone","Slipper Fidelity",156,"Gr2"
"Jeff Silverstone","Smile Earring",60,NULL
"Jeff Silverstone","Sons Interview",184,"BGr3"
"Jeff Silverstone","Spartacus Cheaper",52,"less 60 min"
"Jeff Silverstone","Stock Glass",160,"Gr2"
"Jeff Silverstone","Suspects Quills",47,"less 60 min"
"Jeff Silverstone","Tadpole Park",155,"Gr2"
"Jeff Silverstone","Walls Artist",135,"Gr2"
"Jeff Silverstone","Watch Tracy",78,"GR1"
"Matthew Carrey","African Egg",130,"Gr2"
"Matthew Carrey","Army Flintstones",148,"Gr2"
"Matthew Carrey","Birch Antitrust",162,"Gr2"
"Matthew Carrey","Blackout Private",85,"GR1"
"Matthew Carrey","Blues Instinct",50,"less 60 min"
"Matthew Carrey","Circus Youth",90,"GR1"
"Matthew Carrey","Crowds Telemark",112,"GR1"
"Matthew Carrey","Disciple Mother",141,"Gr2"
"Matthew Carrey","Enough Raging",158,"Gr2"
"Matthew Carrey","Family Sweet",155,"Gr2"
"Matthew Carrey","Fiction Christmas",72,"GR1"
"Matthew Carrey","Grinch Massage",150,"Gr2"
"Matthew Carrey","Gun Bonnie",100,"GR1"
"Matthew Carrey","Harry Idaho",121,"Gr2"
"Matthew Carrey","Heartbreakers Bright",59,"less 60 min"
"Matthew Carrey","Holes Brannigan",128,"Gr2"
"Matthew Carrey","House Dynamite",109,"GR1"
"Matthew Carrey","Inch Jet",167,"Gr2"
"Matthew Carrey","Ladybugs Armageddon",113,"GR1"
"Matthew Carrey","Life Twisted",137,"Gr2"
"Matthew Carrey","Luck Opus",152,"Gr2"
"Matthew Carrey","Lust Lock",52,"less 60 min"
"Matthew Carrey","Madre Gables",98,"GR1"
"Matthew Carrey","Minds Truman",149,"Gr2"
"Matthew Carrey","Moonshine Cabin",171,"Gr2"
"Matthew Carrey","Mulan Moon",160,"Gr2"
"Matthew Carrey","Muscle Bright",185,"BGr3"
"Matthew Carrey","None Spiking",83,"GR1"
"Matthew Carrey","Roots Remember",89,"GR1"
"Matthew Carrey","Snowman Rollercoaster",62,"GR1"
"Matthew Carrey","Squad Fish",136,"Gr2"
"Matthew Carrey","Superfly Trip",114,"GR1"
"Matthew Carrey","Swarm Gold",123,"Gr2"
"Matthew Carrey","Tadpole Park",155,"Gr2"
"Matthew Carrey","Titanic Boondock",104,"GR1"
"Matthew Carrey","Translation Summer",168,"Gr2"
"Matthew Carrey","Trip Newton",64,"GR1"
"Matthew Carrey","Uncut Suicides",172,"Gr2"
"Matthew Carrey","Worst Banger",185,"BGr3"
"Debbie Akroyd","Apollo Teen",153,"Gr2"
"Debbie Akroyd","Club Graffiti",65,"GR1"
"Debbie Akroyd","Family Sweet",155,"Gr2"
"Debbie Akroyd","Flintstones Happiness",148,"Gr2"
"Debbie Akroyd","Galaxy Sweethearts",128,"Gr2"
"Debbie Akroyd","Glory Tracy",115,"GR1"
"Debbie Akroyd","Half Outfield",146,"Gr2"
"Debbie Akroyd","Hedwig Alter",169,"Gr2"
"Debbie Akroyd","Holiday Games",78,"GR1"
"Debbie Akroyd","House Dynamite",109,"GR1"
"Debbie Akroyd","Money Harold",135,"Gr2"
"Debbie Akroyd","Opposite Necklace",92,"GR1"
"Debbie Akroyd","Peak Forever",80,"GR1"
"Debbie Akroyd","Pianist Outfield",136,"Gr2"
"Debbie Akroyd","Pilot Hoosiers",50,"less 60 min"
"Debbie Akroyd","President Bang",144,"Gr2"
"Debbie Akroyd","Random Go",73,"GR1"
"Debbie Akroyd","Redemption Comforts",179,"Gr2"
"Debbie Akroyd","Song Hedwig",165,"Gr2"
"Debbie Akroyd","Spiking Element",79,"GR1"
"Debbie Akroyd","Stepmom Dream",48,"less 60 min"
"Debbie Akroyd","Sundance Invasion",92,"GR1"
"Debbie Akroyd","Victory Academy",64,"GR1"
"Debbie Akroyd","World Leathernecks",171,"Gr2"
"Russell Close","Apocalypse Flamingos",119,"GR1"
"Russell Close","Army Flintstones",148,"Gr2"
"Russell Close","Bilko Anonymous",100,"GR1"
"Russell Close","California Birds",75,"GR1"
"Russell Close","Fidelity Devil",118,"GR1"
"Russell Close","Gunfight Moon",70,"GR1"
"Russell Close","Gunfighter Mussolini",127,"Gr2"
"Russell Close","Guys Falcon",84,"GR1"
"Russell Close","Kentuckian Giant",169,"Gr2"
"Russell Close","License Weekend",91,"GR1"
"Russell Close","Mighty Luck",122,"Gr2"
"Russell Close","Oleander Clue",161,"Gr2"
"Russell Close","Range Moonwalker",147,"Gr2"
"Russell Close","Story Side",163,"Gr2"
"Russell Close","Summer Scarface",53,"less 60 min"
"Russell Close","Trouble Date",61,"GR1"
"Russell Close","Videotape Arsenic",145,"Gr2"
"Russell Close","Volcano Texas",157,"Gr2"
"Russell Close","Won Dares",105,"GR1"
"Humphrey Garland","Arachnophobia Rollercoaster",147,"Gr2"
"Humphrey Garland","Boondock Ballroom",76,"GR1"
"Humphrey Garland","Chitty Lock",107,"GR1"
"Humphrey Garland","Comforts Rush",76,"GR1"
"Humphrey Garland","Deliverance Mulholland",100,"GR1"
"Humphrey Garland","French Holiday",99,"GR1"
"Humphrey Garland","Gosford Donnie",129,"Gr2"
"Humphrey Garland","Illusion Amelie",122,"Gr2"
"Humphrey Garland","Jet Neighbors",59,"less 60 min"
"Humphrey Garland","Jungle Closer",134,"Gr2"
"Humphrey Garland","Kiss Glory",163,"Gr2"
"Humphrey Garland","Midnight Westward",86,"GR1"
"Humphrey Garland","Mine Titans",166,"Gr2"
"Humphrey Garland","Moonwalker Fool",184,"BGr3"
"Humphrey Garland","Nash Chocolat",180,NULL
"Humphrey Garland","Opus Ice",102,"GR1"
"Humphrey Garland","Order Betrayed",120,NULL
"Humphrey Garland","Pacific Amistad",144,"Gr2"
"Humphrey Garland","Past Suicides",157,"Gr2"
"Humphrey Garland","Pizza Jumanji",173,"Gr2"
"Humphrey Garland","Roses Treasure",162,"Gr2"
"Humphrey Garland","Sea Virgin",80,"GR1"
"Humphrey Garland","Shining Roses",125,"Gr2"
"Humphrey Garland","Super Wyoming",58,"less 60 min"
"Humphrey Garland","Warlock Werewolf",83,"GR1"
"Humphrey Garland","Wedding Apollo",70,"GR1"
"Humphrey Garland","Weekend Personal",134,"Gr2"
"Humphrey Garland","West Lion",159,"Gr2"
"Humphrey Garland","Wonderland Christmas",111,"GR1"
"Michael Bolger","Airplane Sierra",62,"GR1"
"Michael Bolger","Breakfast Goldfinger",123,"Gr2"
"Michael Bolger","Chariots Conspiracy",71,"GR1"
"Michael Bolger","Dying Maker",168,"Gr2"
"Michael Bolger","Enough Raging",158,"Gr2"
"Michael Bolger","Glass Dying",103,"GR1"
"Michael Bolger","Heavenly Gun",49,"less 60 min"
"Michael Bolger","Homeward Cider",103,"GR1"
"Michael Bolger","House Dynamite",109,"GR1"
"Michael Bolger","Idaho Love",172,"Gr2"
"Michael Bolger","Karate Moon",120,NULL
"Michael Bolger","Lawless Vision",181,"BGr3"
"Michael Bolger","Liaisons Sweet",140,"Gr2"
"Michael Bolger","Malkovich Pet",159,"Gr2"
"Michael Bolger","Mars Roman",62,"GR1"
"Michael Bolger","Metal Armageddon",161,"Gr2"
"Michael Bolger","Mixed Doors",180,NULL
"Michael Bolger","Novocaine Flight",64,"GR1"
"Michael Bolger","Patton Interview",175,"Gr2"
"Michael Bolger","Prejudice Oleander",98,"GR1"
"Michael Bolger","Ridgemont Submarine",46,"less 60 min"
"Michael Bolger","Santa Paris",154,"Gr2"
"Michael Bolger","Something Duck",180,NULL
"Michael Bolger","Stepmom Dream",48,"less 60 min"
"Michael Bolger","Telemark Heartbreakers",152,"Gr2"
"Michael Bolger","Tenenbaums Command",99,"GR1"
"Michael Bolger","Tycoon Gathering",82,"GR1"
"Michael Bolger","Unbreakable Karate",62,"GR1"
"Michael Bolger","Watership Frontier",112,"GR1"
"Michael Bolger","Wife Turn",183,"BGr3"
"Julia Zellweger","Breakfast Goldfinger",123,"Gr2"
"Julia Zellweger","Cranes Reservoir",57,"less 60 min"
"Julia Zellweger","Dares Pluto",89,"GR1"
"Julia Zellweger","Detective Vision",143,"Gr2"
"Julia Zellweger","Divorce Shining",47,"less 60 min"
"Julia Zellweger","Hollow Jeopardy",136,"Gr2"
"Julia Zellweger","Jeopardy Encino",102,"GR1"
"Julia Zellweger","Lambs Cincinatti",144,"Gr2"
"Julia Zellweger","Majestic Floats",130,"Gr2"
"Julia Zellweger","Minds Truman",149,"Gr2"
"Julia Zellweger","Open African",131,"Gr2"
"Julia Zellweger","Outlaw Hanky",148,"Gr2"
"Julia Zellweger","Panky Submarine",93,"GR1"
"Julia Zellweger","Rider Caddyshack",177,"Gr2"
"Julia Zellweger","Won Dares",105,"GR1"
"Julia Zellweger","Wyoming Storm",100,"GR1"
"Renee Ball","Alone Trip",82,"GR1"
"Renee Ball","Angels Life",74,"GR1"
"Renee Ball","Antitrust Tomatoes",168,"Gr2"
"Renee Ball","Balloon Homeward",75,"GR1"
"Renee Ball","Bingo Talented",150,"Gr2"
"Renee Ball","Birdcage Casper",103,"GR1"
"Renee Ball","Bright Encounters",73,"GR1"
"Renee Ball","Cabin Flash",53,"less 60 min"
"Renee Ball","Cat Coneheads",112,"GR1"
"Renee Ball","Comancheros Enemy",67,"GR1"
"Renee Ball","Desert Poseidon",64,"GR1"
"Renee Ball","Desperate Trainspotting",81,"GR1"
"Renee Ball","Extraordinary Conquerer",122,"Gr2"
"Renee Ball","Ghost Groundhog",85,"GR1"
"Renee Ball","Greedy Roots",166,"Gr2"
"Renee Ball","Hills Neighbors",93,"GR1"
"Renee Ball","Hotel Happiness",181,"BGr3"
"Renee Ball","Hunter Alter",125,"Gr2"
"Renee Ball","Jade Bunch",174,"Gr2"
"Renee Ball","King Evolution",184,"BGr3"
"Renee Ball","Loverboy Attacks",162,"Gr2"
"Renee Ball","Magnificent Chitty",53,"less 60 min"
"Renee Ball","Mask Peach",123,"Gr2"
"Renee Ball","Natural Stock",50,"less 60 min"
"Renee Ball","None Spiking",83,"GR1"
"Renee Ball","Patriot Roman",65,"GR1"
"Renee Ball","Perdition Fargo",99,"GR1"
"Renee Ball","Scarface Bang",102,"GR1"
"Renee Ball","Sense Greek",54,"less 60 min"
"Renee Ball","Tramp Others",171,"Gr2"
"Renee Ball","Trouble Date",61,"GR1"
"Renee Ball","Unfaithful Kill",78,"GR1"
"Renee Ball","Wind Phantom",111,"GR1"
"Rock Dukakis","Academy Dinosaur",86,"GR1"
"Rock Dukakis","Aladdin Calendar",63,"GR1"
"Rock Dukakis","Alice Fantasia",94,"GR1"
"Rock Dukakis","Balloon Homeward",75,"GR1"
"Rock Dukakis","Bubble Grosse",60,NULL
"Rock Dukakis","Caddyshack Jedi",52,"less 60 min"
"Rock Dukakis","Chitty Lock",107,"GR1"
"Rock Dukakis","Dancing Fever",144,"Gr2"
"Rock Dukakis","Desire Alien",76,"GR1"
"Rock Dukakis","Eve Resurrection",66,"GR1"
"Rock Dukakis","Fiction Christmas",72,"GR1"
"Rock Dukakis","Flatliners Killer",100,"GR1"
"Rock Dukakis","Frisco Forrest",51,"less 60 min"
"Rock Dukakis","Hanging Deep",62,"GR1"
"Rock Dukakis","Heavyweights Beast",102,"GR1"
"Rock Dukakis","Lady Stage",67,"GR1"
"Rock Dukakis","Lesson Cleopatra",167,"Gr2"
"Rock Dukakis","Lonely Elephant",67,"GR1"
"Rock Dukakis","Maude Mod",72,"GR1"
"Rock Dukakis","Monterey Labyrinth",158,"Gr2"
"Rock Dukakis","Mummy Creatures",160,"Gr2"
"Rock Dukakis","Paths Control",118,"GR1"
"Rock Dukakis","Scissorhands Slums",147,"Gr2"
"Rock Dukakis","Seabiscuit Punk",112,"GR1"
"Rock Dukakis","Searchers Wait",182,"BGr3"
"Rock Dukakis","Snatchers Montezuma",74,"GR1"
"Rock Dukakis","Storm Happiness",57,"less 60 min"
"Rock Dukakis","United Pilot",164,"Gr2"
"Rock Dukakis","Worker Tarzan",139,"Gr2"
"Rock Dukakis","Working Microcosmos",74,"GR1"
"Cuba Birch","Atlantis Cause",170,"Gr2"
"Cuba Birch","Blood Argonauts",71,"GR1"
"Cuba Birch","Commandments Express",59,"less 60 min"
"Cuba Birch","Dynamite Tarzan",141,"Gr2"
"Cuba Birch","Edge Kissing",153,"Gr2"
"Cuba Birch","Finding Anaconda",156,"Gr2"
"Cuba Birch","Greatest North",93,"GR1"
"Cuba Birch","Jungle Closer",134,"Gr2"
"Cuba Birch","Language Cowboy",78,"GR1"
"Cuba Birch","League Hellfighters",110,"GR1"
"Cuba Birch","Liberty Magnificent",138,"Gr2"
"Cuba Birch","Lost Bird",98,"GR1"
"Cuba Birch","Magnificent Chitty",53,"less 60 min"
"Cuba Birch","Mars Roman",62,"GR1"
"Cuba Birch","Northwest Polish",172,"Gr2"
"Cuba Birch","Road Roxanne",158,"Gr2"
"Cuba Birch","Rugrats Shakespeare",109,"GR1"
"Cuba Birch","Ship Wonderland",104,"GR1"
"Cuba Birch","Sons Interview",184,"BGr3"
"Cuba Birch","Stranger Strangers",139,"Gr2"
"Cuba Birch","Tenenbaums Command",99,"GR1"
"Cuba Birch","Tootsie Pilot",157,"Gr2"
"Cuba Birch","Towers Hurricane",144,"Gr2"
"Cuba Birch","Victory Academy",64,"GR1"
"Audrey Bailey","Ark Ridgemont",68,"GR1"
"Audrey Bailey","Banger Pinocchio",113,"GR1"
"Audrey Bailey","Bed Highball",106,"GR1"
"Audrey Bailey","Boondock Ballroom",76,"GR1"
"Audrey Bailey","Confessions Maguire",65,"GR1"
"Audrey Bailey","Disturbing Scarface",94,"GR1"
"Audrey Bailey","Drifter Commandments",61,"GR1"
"Audrey Bailey","Elf Murder",155,"Gr2"
"Audrey Bailey","Fever Empire",158,"Gr2"
"Audrey Bailey","Graffiti Love",117,"GR1"
"Audrey Bailey","Heavenly Gun",49,"less 60 min"
"Audrey Bailey","Home Pity",185,"BGr3"
"Audrey Bailey","Italian African",174,"Gr2"
"Audrey Bailey","Magnolia Forrester",171,"Gr2"
"Audrey Bailey","Masked Bubble",151,"Gr2"
"Audrey Bailey","Mummy Creatures",160,"Gr2"
"Audrey Bailey","Newton Labyrinth",75,"GR1"
"Audrey Bailey","Pilot Hoosiers",50,"less 60 min"
"Audrey Bailey","Pittsburgh Hunchback",134,"Gr2"
"Audrey Bailey","Potter Connecticut",115,"GR1"
"Audrey Bailey","President Bang",144,"Gr2"
"Audrey Bailey","Purple Movie",88,"GR1"
"Audrey Bailey","Quills Bull",112,"GR1"
"Audrey Bailey","Sky Miracle",132,"Gr2"
"Audrey Bailey","Sleepy Japanese",137,"Gr2"
"Audrey Bailey","Tadpole Park",155,"Gr2"
"Audrey Bailey","Warlock Werewolf",83,"GR1"
"Gregory Gooding","Alley Evolution",180,NULL
"Gregory Gooding","Armageddon Lost",99,"GR1"
"Gregory Gooding","Boiled Dares",102,"GR1"
"Gregory Gooding","Cowboy Doom",146,"Gr2"
"Gregory Gooding","Deep Crusade",51,"less 60 min"
"Gregory Gooding","Exorcist Sting",167,"Gr2"
"Gregory Gooding","Express Lonely",178,"Gr2"
"Gregory Gooding","Greatest North",93,"GR1"
"Gregory Gooding","Heaven Freedom",48,"less 60 min"
"Gregory Gooding","Holes Brannigan",128,"Gr2"
"Gregory Gooding","Insects Stone",123,"Gr2"
"Gregory Gooding","Madison Trap",147,"Gr2"
"Gregory Gooding","Maiden Home",138,"Gr2"
"Gregory Gooding","Moonshine Cabin",171,"Gr2"
"Gregory Gooding","Operation Operation",156,"Gr2"
"Gregory Gooding","Peak Forever",80,"GR1"
"Gregory Gooding","Potluck Mixed",179,"Gr2"
"Gregory Gooding","Seattle Expecations",110,"GR1"
"Gregory Gooding","Sister Freddy",152,"Gr2"
"Gregory Gooding","Song Hedwig",165,"Gr2"
"Gregory Gooding","Spice Sorority",141,"Gr2"
"Gregory Gooding","Spirit Flintstones",149,"Gr2"
"Gregory Gooding","Spoilers Hellfighters",151,"Gr2"
"Gregory Gooding","Storm Happiness",57,"less 60 min"
"Gregory Gooding","Submarine Bed",127,"Gr2"
"Gregory Gooding","Trouble Date",61,"GR1"
"Gregory Gooding","Wardrobe Phantom",178,"Gr2"
"Gregory Gooding","West Lion",159,"Gr2"
"Gregory Gooding","Whale Bikini",109,"GR1"
"Gregory Gooding","Wrong Behavior",178,"Gr2"
"John Suvari","Alley Evolution",180,NULL
"John Suvari","Beverly Outlaw",85,"GR1"
"John Suvari","Candles Grapes",135,"Gr2"
"John Suvari","Cleopatra Devil",150,"Gr2"
"John Suvari","Color Philadelphia",149,"Gr2"
"John Suvari","Conquerer Nuts",173,"Gr2"
"John Suvari","Daughter Madigan",59,"less 60 min"
